Messages,Turns,Domain,Sector,Topic,User_Gender,Assistant_Gender,Instruction_ID,Language
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. Are you experiencing issues accessing the course materials for Introduction to Python?', 'role': 'assistant'}, {'content': 'Hi Ayush, yes, I’m unable to access the course materials. I keep getting an error message.', 'role': 'user'}, {'content': 'I understand, Sophia. Let’s troubleshoot this. Please check your login credentials and ensure you are using the correct URL.', 'role': 'assistant'}, {'content': 'I’ve already checked my login details, and they seem correct. The URL is also the same as before.', 'role': 'user'}, {'content': 'Okay, let’s try clearing your browser cache and cookies. Sometimes that resolves the issue.', 'role': 'assistant'}, {'content': 'I just did that, but the problem is still there.', 'role': 'user'}, {'content': 'If the issue remains unresolved, we will escalate it to our technical team. They will look into it and get back to you shortly.', 'role': 'assistant'}, {'content': 'Alright, thank you for your help, Ayush.', 'role': 'user'}, {'content': 'You’re welcome, Sophia. We will resolve your issue as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",5,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. How can I assist you today?', 'role': 'assistant'}, {'content': 'Hi Ayush, I’m having trouble accessing the course materials for Introduction to Python. Can you help?', 'role': 'user'}, {'content': 'Of course, Sophia. Let’s start by checking if you are logged in properly. Can you confirm your login status?', 'role': 'assistant'}, {'content': 'Yes, I’m logged in, but when I click on the course materials, it says “Access Denied.”', 'role': 'user'}, {'content': 'That’s unusual. Let me verify your enrollment status. Please hold on for a moment.', 'role': 'assistant'}, {'content': 'Sure, I’ll wait.', 'role': 'user'}, {'content': 'Sophia, I see that your enrollment is active. Let’s try accessing the materials from a different browser. Could you try that?', 'role': 'assistant'}, {'content': 'I tried using a different browser, but it’s still not working.', 'role': 'user'}, {'content': 'In that case, I will escalate this issue to our technical team. They will investigate and resolve it as soon as possible.', 'role': 'assistant'}, {'content': 'Thank you, Ayush. I appreciate your help.', 'role': 'user'}, {'content': 'You’re welcome, Sophia. We’ll ensure this is resolved quickly. Thank you for your patience.', 'role': 'assistant'}]",6,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. I understand you’re facing issues accessing your course materials. Is that correct?', 'role': 'assistant'}, {'content': 'Yes, Ayush. I can’t access the materials for Introduction to Python. It’s frustrating.', 'role': 'user'}, {'content': 'I completely understand, Sophia. Let’s start by checking if you’re using the correct link. Can you share the URL you’re trying to access?', 'role': 'assistant'}, {'content': 'Sure, I’m using the link provided in the course dashboard.', 'role': 'user'}, {'content': 'That’s the correct link. Next, let’s ensure your browser is up to date. Could you check that for me?', 'role': 'assistant'}, {'content': 'My browser is updated, but the issue persists.', 'role': 'user'}, {'content': 'Alright, Sophia. I’ll escalate this to our technical team. They will investigate and get back to you within 24 hours.', 'role': 'assistant'}, {'content': 'Thank you, Ayush. I hope this gets resolved soon.', 'role': 'user'}, {'content': 'We’ll make sure it does, Sophia. Thank you for your patience and understanding.', 'role': 'assistant'}]",5,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Liam, this is Rhea from Bank of India. Are you experiencing issues accessing your savings account online?', 'role': 'assistant'}, {'content': 'Yes, I am unable to log in to my account. It keeps saying invalid credentials.', 'role': 'user'}, {'content': 'I understand your concern. Let’s start by checking your login credentials. Are you sure you are entering the correct username and password?', 'role': 'assistant'}, {'content': 'Yes, I am sure. I have tried multiple times but it’s not working.', 'role': 'user'}, {'content': 'Okay, let’s try resetting your password. Please visit our official website and click on the Forgot Password link.', 'role': 'assistant'}, {'content': 'I did that, but I haven’t received any reset link on my email.', 'role': 'user'}, {'content': 'That’s unusual. Let me escalate this issue to our technical team. They will contact you shortly to resolve this.', 'role': 'assistant'}, {'content': 'Thank you, Rhea. I hope this gets resolved soon.', 'role': 'user'}, {'content': 'You’re welcome, Liam. We will resolve your issue as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",5,finance,banking,Account Management Support,Male,Female,20c8b5ee-91e4-4947-a42a-f2daf292e2db,"mix_language-Hindi,English"
"[{'content': 'Hi', 'role': 'user'}, {'content': 'Hello Liam, this is Rhea from Bank of India. How can I assist you today?', 'role': 'assistant'}, {'content': 'I am trying to access my savings account online, but it’s not working.', 'role': 'user'}, {'content': 'I see. Let’s start by checking if you are using the correct URL. Are you visiting www.bankofindia.co.in?', 'role': 'assistant'}, {'content': 'Yes, I am using the correct URL, but still facing issues.', 'role': 'user'}, {'content': 'Okay, let’s try clearing your browser cache and cookies. Sometimes that helps in resolving login issues.', 'role': 'assistant'}, {'content': 'I did that, but it’s still not working.', 'role': 'user'}, {'content': 'In that case, let me escalate this to our technical team. They will assist you further.', 'role': 'assistant'}, {'content': 'Okay, please do that. I need to access my account urgently.', 'role': 'user'}, {'content': 'Understood, Liam. We will prioritize your issue and get back to you as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",5,finance,banking,Account Management Support,Male,Female,20c8b5ee-91e4-4947-a42a-f2daf292e2db,"mix_language-Hindi,English"
"[{'content': 'Namaste', 'role': 'user'}, {'content': 'Namaste Liam, this is Rhea from Bank of India. Aapka savings account online access karne mein koi problem aa rahi hai kya?', 'role': 'assistant'}, {'content': 'Haan, main login nahi kar pa raha hoon. Error aa raha hai.', 'role': 'user'}, {'content': 'Samajh gayi. Pehle aap apne login credentials check kijiye. Kya aap sahi username aur password daal rahe hain?', 'role': 'assistant'}, {'content': 'Haan, main sahi details daal raha hoon, par phir bhi error aa raha hai.', 'role': 'user'}, {'content': 'Theek hai, chaliye password reset karne ki koshish karte hain. Aap official website par jaake Forgot Password par click kijiye.', 'role': 'assistant'}, {'content': 'Maine try kiya, par mujhe email par koi reset link nahi mila.', 'role': 'user'}, {'content': 'Ye unusual hai. Main is issue ko technical team ko escalate kar deti hoon. Wo aapko jald hi contact karenge.', 'role': 'assistant'}, {'content': 'Dhanyavaad, Rhea. Mujhe ummeed hai ki ye jald solve ho jayega.', 'role': 'user'}, {'content': 'Aapka swagat hai, Liam. Hum aapki problem ko jald se jald solve karne ki koshish karenge. Aapka dhairya rakhne ke liye dhanyavaad.', 'role': 'assistant'}]",5,finance,banking,Account Management Support,Male,Female,20c8b5ee-91e4-4947-a42a-f2daf292e2db,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Rohan, this is Rukmini from TechSupport. Are you experiencing issues with your HP printer?', 'role': 'assistant'}, {'content': 'Hi Rukmini, yes, my printer is not printing. I’ve tried everything but it’s still not working.', 'role': 'user'}, {'content': 'I understand your concern, Rohan. Let’s start with some basic troubleshooting. Please check the printer cables and ensure they are securely connected.', 'role': 'assistant'}, {'content': 'Okay, I’ve checked the cables. They seem to be connected properly.', 'role': 'user'}, {'content': 'Great! Now, could you please check if there is any paper jam in the printer?', 'role': 'assistant'}, {'content': 'I checked, and there’s no paper jam. Everything looks fine.', 'role': 'user'}, {'content': 'Alright, let’s try restarting the printer. Please turn it off, wait for 10 seconds, and then turn it back on.', 'role': 'assistant'}, {'content': 'I’ve restarted it, but it’s still not printing.', 'role': 'user'}, {'content': 'If the issue remains unresolved, we will escalate it to our technical team. They will contact you within 24 hours to assist further.', 'role': 'assistant'}, {'content': 'Okay, thank you for your help, Rukmini.', 'role': 'user'}, {'content': 'You’re welcome, Rohan. We will resolve your issue as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",6,support,tech support,Tech Support (Hardware Issue Resolution),Male,Female,0e83bcf6-6eef-47a1-823b-767d0a254852,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Rohan, this is Rukmini from TechSupport. Are you facing issues with your HP printer?', 'role': 'assistant'}, {'content': 'Hi Rukmini, yes, my printer is not printing anything. I’ve tried restarting it, but no luck.', 'role': 'user'}, {'content': 'I understand, Rohan. Let’s check if the printer has enough ink. Could you please check the ink levels?', 'role': 'assistant'}, {'content': 'The ink levels seem fine. I replaced the cartridges recently.', 'role': 'user'}, {'content': 'That’s good. Now, let’s check the printer settings on your computer. Please ensure the correct printer is selected as the default device.', 'role': 'assistant'}, {'content': 'I checked, and the correct printer is selected. Still, it’s not working.', 'role': 'user'}, {'content': 'In that case, let’s try reinstalling the printer drivers. I’ll guide you through the process.', 'role': 'assistant'}, {'content': 'Okay, I’m ready. Please guide me.', 'role': 'user'}, {'content': 'First, go to the Control Panel and select Devices and Printers. Then, right-click on your HP printer and select Remove Device. After that, reinstall the drivers using the installation CD or download them from the HP website.', 'role': 'assistant'}, {'content': 'I’ve reinstalled the drivers, but the printer is still not printing.', 'role': 'user'}, {'content': 'If the issue persists, we will escalate it to our technical team. They will contact you within 24 hours to assist further.', 'role': 'assistant'}, {'content': 'Alright, thank you for your help, Rukmini.', 'role': 'user'}, {'content': 'You’re welcome, Rohan. We will resolve your issue as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",7,support,tech support,Tech Support (Hardware Issue Resolution),Male,Female,0e83bcf6-6eef-47a1-823b-767d0a254852,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Rohan, this is Rukmini from TechSupport. Are you having trouble with your HP printer?', 'role': 'assistant'}, {'content': 'Hi Rukmini, yes, my printer is not printing. I’ve tried everything, but it’s still not working.', 'role': 'user'}, {'content': 'I understand, Rohan. Let’s start by checking the printer’s connection to the Wi-Fi. Is your printer connected to the same network as your computer?', 'role': 'assistant'}, {'content': 'Yes, it is connected to the same network.', 'role': 'user'}, {'content': 'Great! Now, let’s check if the printer is online. Please go to the printer’s control panel and check the network status.', 'role': 'assistant'}, {'content': 'The network status shows that the printer is online.', 'role': 'user'}, {'content': 'Okay, now let’s try printing a test page directly from the printer. Please press the Setup button on the printer and select Print Test Page.', 'role': 'assistant'}, {'content': 'I tried printing a test page, but nothing happened.', 'role': 'user'}, {'content': 'If the issue remains unresolved, we will escalate it to our technical team. They will contact you within 24 hours to assist further.', 'role': 'assistant'}, {'content': 'Okay, thank you for your help, Rukmini.', 'role': 'user'}, {'content': 'You’re welcome, Rohan. We will resolve your issue as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",6,support,tech support,Tech Support (Hardware Issue Resolution),Male,Female,0e83bcf6-6eef-47a1-823b-767d0a254852,"mix_language-Hindi,English"
"[{'content': 'नमस्ते', 'role': 'user'}, {'content': 'नमस्ते रोहन जी, मैं करण बोल रहा हूँ, जियो से। कैसे हैं आप?', 'role': 'assistant'}, {'content': 'हाय करण, मैं ठीक हूँ। आपने कॉल क्यों किया?', 'role': 'user'}, {'content': 'मैं आपको हमारे नए ₹499 प्रीपेड प्लान के बारे में बताने के लिए कॉल कर रहा हूँ। यह प्लान आपको 100GB डेटा और 500 वॉयस मिनट्स देता है।', 'role': 'assistant'}, {'content': 'वाह, यह तो अच्छा लग रहा है। मेरे current प्लान में कितना डेटा है?', 'role': 'user'}, {'content': 'आपके current ₹299 प्लान में 50GB डेटा और 300 वॉयस मिनट्स हैं। नया प्लान आपको दोगुना डेटा और अधिक मिनट्स देगा।', 'role': 'assistant'}, {'content': 'अच्छा है, लेकिन क्या यह प्लान मेरे लिए सही होगा?', 'role': 'user'}, {'content': 'जी हाँ, रोहन जी। अगर आपको अधिक डेटा और मिनट्स की जरूरत है, तो यह प्लान आपके लिए बिल्कुल सही है।', 'role': 'assistant'}, {'content': 'ठीक है, मैं इसे ट्राई कर सकता हूँ। कैसे अपग्रेड करूँ?', 'role': 'user'}, {'content': 'बहुत अच्छा! मैं आपको अपग्रेड करने की प्रक्रिया बताता हूँ। क्या आपके पास अभी समय है?', 'role': 'assistant'}, {'content': 'हाँ, बताइए।', 'role': 'user'}, {'content': 'आपको बस *123# डायल करना है और अपग्रेड विकल्प चुनना है। मैं आपको स्टेप बाय स्टेप गाइड कर सकता हूँ।', 'role': 'assistant'}, {'content': 'धन्यवाद करण, मैं इसे अभी ट्राई करता हूँ।', 'role': 'user'}, {'content': 'आपका स्वागत है, रोहन जी। अगर आपको कोई मदद चाहिए, तो बताइएगा। नए प्लान का आनंद लीजिए!', 'role': 'assistant'}]",7,sales,telecom,Telecom Service Provider (New Plan Promotion),Male,Male,ef46f864-1930-4548-abc7-a8a311f031c8,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'नमस्ते रोहन जी, मैं करण बोल रहा हूँ, जियो से। आज आप कैसे हैं?', 'role': 'assistant'}, {'content': 'Hi Karan, I’m good. What’s the call about?', 'role': 'user'}, {'content': 'मैं आपको हमारे नए ₹499 प्रीपेड प्लान के बारे में बताना चाहता हूँ। यह प्लान आपको 100GB डेटा और 500 वॉयस मिनट्स देता है।', 'role': 'assistant'}, {'content': 'That sounds interesting. How is it better than my current plan?', 'role': 'user'}, {'content': 'आपके current ₹299 प्लान में 50GB डेटा और 300 वॉयस मिनट्स हैं। नया प्लान आपको दोगुना डेटा और अधिक मिनट्स देगा।', 'role': 'assistant'}, {'content': 'Hmm, I do need more data. How do I switch to this plan?', 'role': 'user'}, {'content': 'आपको बस *123# डायल करना है और अपग्रेड विकल्प चुनना है। मैं आपको पूरी प्रक्रिया समझा सकता हूँ।', 'role': 'assistant'}, {'content': 'Okay, I’ll try it. Thanks for the info!', 'role': 'user'}, {'content': 'आपका स्वागत है, रोहन जी। अगर आपको कोई मदद चाहिए, तो बताइएगा। नए प्लान का आनंद लीजिए!', 'role': 'assistant'}]",5,sales,telecom,Telecom Service Provider (New Plan Promotion),Male,Male,ef46f864-1930-4548-abc7-a8a311f031c8,"mix_language-Hindi,English"
"[{'content': 'नमस्ते', 'role': 'user'}, {'content': 'नमस्ते रोहन जी, मैं करण बोल रहा हूँ, जियो से। आज आप कैसे हैं?', 'role': 'assistant'}, {'content': 'हाय करण, मैं ठीक हूँ। आपने कॉल क्यों किया?', 'role': 'user'}, {'content': 'मैं आपको हमारे नए ₹499 प्रीपेड प्लान के बारे में बताने के लिए कॉल कर रहा हूँ। यह प्लान आपको 100GB डेटा और 500 वॉयस मिनट्स देता है।', 'role': 'assistant'}, {'content': 'यह तो अच्छा है, लेकिन मुझे लगता है कि मेरे current प्लान में ही काफी डेटा है।', 'role': 'user'}, {'content': 'रोहन जी, अगर आपको अधिक डेटा और मिनट्स की जरूरत है, तो यह प्लान आपके लिए बिल्कुल सही है। क्या आप इसे ट्राई करना चाहेंगे?', 'role': 'assistant'}, {'content': 'शायद बाद में। अभी मुझे इसकी जरूरत नहीं है।', 'role': 'user'}, {'content': 'कोई बात नहीं, रोहन जी। जब भी आपको इसकी जरूरत हो, आप मुझे कॉल कर सकते हैं। धन्यवाद!', 'role': 'assistant'}]",4,sales,telecom,Telecom Service Provider (New Plan Promotion),Male,Male,ef46f864-1930-4548-abc7-a8a311f031c8,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hi Karan! This is Rohan from EduTech Learning Solutions. How can I assist you today?', 'role': 'assistant'}, {'content': 'Hi Rohan, I’m having trouble accessing my course materials on the platform.', 'role': 'user'}, {'content': 'Thanks for reaching out, Karan. I understand you’re experiencing issues with our online course platform. Let me help you with that. Can you please confirm your course enrollment details?', 'role': 'assistant'}, {'content': 'Sure, I enrolled in the Data Science Certification course on 10th January 2024.', 'role': 'user'}, {'content': 'Got it! Let me check your account. One moment please.', 'role': 'assistant'}, {'content': 'Okay, thanks.', 'role': 'user'}, {'content': 'It looks like there was a temporary glitch. I’ve reset your access. Can you try logging in again?', 'role': 'assistant'}, {'content': 'Yes, it’s working now. Thank you!', 'role': 'user'}, {'content': 'Great to hear! By the way, we have some exciting new courses launching soon, including an Advanced Data Science Certification. Would you like to know more about it?', 'role': 'assistant'}, {'content': 'Hmm, that sounds interesting. Can you share the details?', 'role': 'user'}, {'content': 'Absolutely! The Advanced Data Science Certification covers advanced topics like machine learning, AI, and big data analytics. It’s perfect for someone looking to deepen their knowledge. I can send you the brochure if you’d like.', 'role': 'assistant'}, {'content': 'Yes, please send it over. Thanks!', 'role': 'user'}, {'content': 'You’re welcome! I’ll email it to you right away. Is there anything else I can help you with today, Karan? We’re committed to providing you with the best learning experience possible.', 'role': 'assistant'}, {'content': 'No, that’s all for now. Thanks again, Rohan!', 'role': 'user'}, {'content': 'You’re welcome! Have a great day and happy learning!', 'role': 'assistant'}]",8,education,online learning,Customer Support for Online Courses,Male,Male,d44475d8-3fa5-4c1e-827f-1ecbd890012b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hi Karan! This is Rohan from EduTech Learning Solutions. How are you doing today?', 'role': 'assistant'}, {'content': 'Hi Rohan, I’m good. I just wanted to check if there are any updates on the course schedule.', 'role': 'user'}, {'content': 'Thanks for reaching out, Karan. Let me check that for you. Can you confirm which course you’re enrolled in?', 'role': 'assistant'}, {'content': 'Yes, I’m enrolled in the Data Science Certification course.', 'role': 'user'}, {'content': 'Got it! The course schedule remains the same, but we’ve added some bonus live sessions next week. Would you like me to share the details?', 'role': 'assistant'}, {'content': 'Yes, please! That would be helpful.', 'role': 'user'}, {'content': 'Sure! The live sessions will cover advanced Python programming and data visualization techniques. I’ll send you the schedule via email.', 'role': 'assistant'}, {'content': 'Great, thanks! Also, are there any new courses coming up?', 'role': 'user'}, {'content': 'Yes, we have an Advanced Data Science Certification course launching next month. It’s perfect for someone looking to take their skills to the next level. Would you like to know more?', 'role': 'assistant'}, {'content': 'Yes, please share the details.', 'role': 'user'}, {'content': 'Absolutely! The course includes modules on AI, machine learning, and big data. I’ll send you the brochure. Is there anything else I can assist you with today, Karan?', 'role': 'assistant'}, {'content': 'No, that’s all. Thanks for your help, Rohan!', 'role': 'user'}, {'content': 'You’re welcome! Have a great day and happy learning!', 'role': 'assistant'}]",7,education,online learning,Customer Support for Online Courses,Male,Male,d44475d8-3fa5-4c1e-827f-1ecbd890012b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hi Karan! This is Rohan from EduTech Learning Solutions. How can I assist you today?', 'role': 'assistant'}, {'content': 'Hi Rohan, I’m unable to download the course materials. Can you help?', 'role': 'user'}, {'content': 'Thanks for reaching out, Karan. I understand you’re having trouble downloading the course materials. Let me check your account. Can you confirm your enrollment details?', 'role': 'assistant'}, {'content': 'Sure, I’m enrolled in the Data Science Certification course.', 'role': 'user'}, {'content': 'Got it! It seems there’s an issue with the download permissions. I’ve fixed it now. Can you try again?', 'role': 'assistant'}, {'content': 'Yes, it’s working now. Thank you!', 'role': 'user'}, {'content': 'Great to hear! By the way, we have some exciting new courses launching soon, including an Advanced Data Science Certification. Would you like to know more about it?', 'role': 'assistant'}, {'content': 'Hmm, that sounds interesting. Can you share the details?', 'role': 'user'}, {'content': 'Absolutely! The Advanced Data Science Certification covers advanced topics like machine learning, AI, and big data analytics. It’s perfect for someone looking to deepen their knowledge. I can send you the brochure if you’d like.', 'role': 'assistant'}, {'content': 'Yes, please send it over. Thanks!', 'role': 'user'}, {'content': 'You’re welcome! I’ll email it to you right away. Is there anything else I can help you with today, Karan? We’re committed to providing you with the best learning experience possible.', 'role': 'assistant'}, {'content': 'No, that’s all for now. Thanks again, Rohan!', 'role': 'user'}, {'content': 'You’re welcome! Have a great day and happy learning!', 'role': 'assistant'}]",7,education,online learning,Customer Support for Online Courses,Male,Male,d44475d8-3fa5-4c1e-827f-1ecbd890012b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. Are you experiencing issues accessing the course materials for Introduction to Python?', 'role': 'assistant'}, {'content': 'Hi Ayush, yes, I am unable to access the course materials. Can you help me?', 'role': 'user'}, {'content': 'Of course, Sophia. Let’s start by checking your login credentials. Are you using the correct username and password?', 'role': 'assistant'}, {'content': 'Yes, I am sure I am using the correct credentials. I have tried multiple times.', 'role': 'user'}, {'content': 'Okay, let’s try another step. Please ensure you are using the correct URL: www.edutech.com/login. Can you confirm if you are on the right page?', 'role': 'assistant'}, {'content': 'Yes, I am on the correct page, but it still doesn’t work.', 'role': 'user'}, {'content': 'I see. Let me escalate this issue to our technical team. They will look into it and resolve it as soon as possible.', 'role': 'assistant'}, {'content': 'Thank you, Ayush. Please let me know once it’s resolved.', 'role': 'user'}, {'content': 'You’re welcome, Sophia. I will keep you updated. Thank you for your patience.', 'role': 'assistant'}]",5,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. How can I assist you today?', 'role': 'assistant'}, {'content': 'Hi Ayush, I am having trouble accessing the course materials for Introduction to Python. Can you help?', 'role': 'user'}, {'content': 'Sure, Sophia. Let’s start by checking if you are logged in. Are you able to log in to your account?', 'role': 'assistant'}, {'content': 'Yes, I can log in, but when I try to access the course materials, it shows an error.', 'role': 'user'}, {'content': 'I understand. Let’s try clearing your browser cache. Sometimes, that resolves the issue. Can you try that?', 'role': 'assistant'}, {'content': 'Okay, I cleared the cache, but the issue is still there.', 'role': 'user'}, {'content': 'No problem, Sophia. Let me escalate this to our technical team. They will investigate and resolve it quickly.', 'role': 'assistant'}, {'content': 'Thank you, Ayush. I appreciate your help.', 'role': 'user'}, {'content': 'You’re welcome, Sophia. We will get this sorted out for you as soon as possible. Have a great day!', 'role': 'assistant'}]",5,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'Hello Sophia, this is Ayush from EduTech. I understand you are facing issues accessing your course materials. Is that correct?', 'role': 'assistant'}, {'content': 'Yes, Ayush. I can’t access the materials for Introduction to Python. It’s frustrating.', 'role': 'user'}, {'content': 'I’m sorry to hear that, Sophia. Let’s troubleshoot this step by step. First, can you confirm if you are using the correct course link?', 'role': 'assistant'}, {'content': 'Yes, I am using the link provided in the email.', 'role': 'user'}, {'content': 'Great. Next, please try logging out and logging back in. Sometimes, a simple refresh can fix the issue.', 'role': 'assistant'}, {'content': 'I tried that, but it didn’t work.', 'role': 'user'}, {'content': 'Okay, Sophia. Let me escalate this to our technical team. They will resolve it promptly.', 'role': 'assistant'}, {'content': 'Thank you, Ayush. Please keep me updated.', 'role': 'user'}, {'content': 'Absolutely, Sophia. We will ensure this is resolved as soon as possible. Thank you for your patience.', 'role': 'assistant'}]",5,education,online learning,e-Learning Support,Female,Male,75f6a155-eb87-4a06-b1e4-eba50f65641b,"mix_language-Hindi,English"
"[{'content': 'नमस्ते', 'role': 'user'}, {'content': 'नमस्ते प्रिया जी, मैं रमेश बोल रहा हूँ, स्वास्थ्यऑनलाइन की तरफ़ से। आपका स्वास्थ्य कैसे है?', 'role': 'assistant'}, {'content': 'नमस्ते डॉक्टर साहब, मैं ठीक हूँ। आपने जो दवाएं दी थीं, उनका असर हो रहा है।', 'role': 'user'}, {'content': 'बहुत अच्छा! कृपया अपने दवाओं के अनुसार चले जाने के बारे में बताएं।', 'role': 'assistant'}, {'content': 'हाँ, मैं नियमित रूप से दवाएं ले रही हूँ। कुछ दिनों से मुझे थोड़ी कमजोरी महसूस हो रही है।', 'role': 'user'}, {'content': 'यह सामान्य है। आपका शरीर दवाओं के साथ एडजस्ट कर रहा है। जरूरत पड़ने पर, मुझसे संपर्क करने में संकोच न करें।', 'role': 'assistant'}, {'content': 'ठीक है, धन्यवाद। क्या मुझे अभी और कुछ करने की जरूरत है?', 'role': 'user'}, {'content': 'अभी तो बस दवाएं नियमित रूप से लेती रहें और पौष्टिक आहार लें। आपकी सेहत में जल्द सुधार होगा।', 'role': 'assistant'}]",4,healthcare,telemedicine,Virtual Consultation (Patient Follow-up),Female,Male,045ea388-d503-48f2-ab8e-8291c69ef5f9,"mix_language-Hindi,English"
"[{'content': 'Hello', 'role': 'user'}, {'content': 'नमस्ते प्रिया जी, मैं रमेश बोल रहा हूँ, स्वास्थ्यऑनलाइन की तरफ़ से। आपका स्वास्थ्य कैसे है?', 'role': 'assistant'}, {'content': 'Hi Doctor, I’m feeling better than before. The medicines are working well.', 'role': 'user'}, {'content': 'That’s great to hear! कृपया अपने दवाओं के अनुसार चले जाने के बारे में बताएं।', 'role': 'assistant'}, {'content': 'Yes, I’ve been taking them regularly. But I have a question—should I continue the same dosage?', 'role': 'user'}, {'content': 'For now, continue with the same dosage. If you feel any discomfort, let me know immediately. जरूरत पड़ने पर, मुझसे संपर्क करने में संकोच न करें।', 'role': 'assistant'}, {'content': 'Okay, thank you. When should I schedule my next consultation?', 'role': 'user'}, {'content': 'Let’s plan for next week. I’ll send you a reminder. आपकी सेहत में जल्द सुधार होगा।', 'role': 'assistant'}]",4,healthcare,telemedicine,Virtual Consultation (Patient Follow-up),Female,Male,045ea388-d503-48f2-ab8e-8291c69ef5f9,"mix_language-Hindi,English"
"[{'content': 'नमस्ते डॉक्टर साहब', 'role': 'user'}, {'content': 'नमस्ते प्रिया जी, मैं रमेश बोल रहा हूँ, स्वास्थ्यऑनलाइन की तरफ़ से। आपका स्वास्थ्य कैसे है?', 'role': 'assistant'}, {'content': 'मैं ठीक हूँ, लेकिन कुछ दिनों से मुझे नींद नहीं आ रही है।', 'role': 'user'}, {'content': 'यह दवाओं का साइड इफेक्ट हो सकता है। कृपया अपने दवाओं के अनुसार चले जाने के बारे में बताएं।', 'role': 'assistant'}, {'content': 'हाँ, मैं दवाएं समय पर ले रही हूँ। क्या मुझे कुछ और करना चाहिए?', 'role': 'user'}, {'content': 'आप रात को सोने से पहले गर्म दूध पिएं और तनाव मुक्त रहें। जरूरत पड़ने पर, मुझसे संपर्क करने में संकोच न करें।', 'role': 'assistant'}, {'content': 'ठीक है, धन्यवाद। मैं कोशिश करूंगी।', 'role': 'user'}, {'content': 'जरूर। आपकी सेहत में जल्द सुधार होगा।', 'role': 'assistant'}]",4,healthcare,telemedicine,Virtual Consultation (Patient Follow-up),Female,Male,045ea388-d503-48f2-ab8e-8291c69ef5f9,"mix_language-Hindi,English"
